"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL3221192";"";"0";"364.43";"0";"3.58";"36";"O=C(Oc1cccc(/C=C2\N=C3SCCCN3C2=O)c1)c1ccccc1";"Inhibition";"'='";"2.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3222514";"Displacement of [3H]CP55,940 from human recombinant CB1 receptor expressed in CHO-K1 cells at 10 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"CHO-K1";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217528";"1";"Scientific Literature";"MedChemComm";"2014";"CHEMBL3307512"
"CHEMBL3220953";"";"0";"262.31";"0";"2.50";"17";"O=C1/C(=C/c2ccccc2F)N=C2SCCCN12";"Inhibition";"'='";"13.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3222514";"Displacement of [3H]CP55,940 from human recombinant CB1 receptor expressed in CHO-K1 cells at 10 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"CHO-K1";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217528";"1";"Scientific Literature";"MedChemComm";"2014";"CHEMBL3307512"
"CHEMBL3622360";"";"0";"485.61";"0";"3.75";"21c";"COc1cccc2c1C(NC[C@]1(c3ccccc3)CC[C@H](NC(=O)OC(C)C)CC1)=NS2(=O)=O";"Inhibition";"'='";"-8.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3624138";"Inhibition of human CB1 receptor at 10 uM relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3621160";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";""
"CHEMBL3758877";"";"0";"432.59";"1";"5.43";"20; GAT100";"CCc1c(C(=O)NCCc2ccc(N3CCCCC3)cc2)[nH]c2ccc(N=C=S)cc12";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL3760372";"Activity at human CB1R expressed in HEK293 cell membranes assessed as reduction in binding of [3H]CP55,940 at 500 nM after 90 to 120 mins by liquid scintillation spectrometric analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"HEK293";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3758125";"1";"Scientific Literature";"J. Med. Chem.";"2016";"CHEMBL3307715"
"CHEMBL1836868";"";"0";"495.50";"0";"2.63";"6, NMP6";"CCCCCN1C(=O)/C(=N\NC(=O)CN(C)c2ccc([N+](=O)[O-])c3nonc23)c2ccc(OC)cc21";"Inhibition";"'<'";"40.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1837178";"Displacement of [3H]-CP55940 from cannabinoid CB1 receptor at 10 uM";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1833906";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2011";""
"CHEMBL1835135";"";"0";"446.47";"0";"3.90";"33";"O=C1CN(Cc2ccc(-c3ccc(F)c(CN4CCCCC4)n3)cc2)C(=O)N1CC(F)F";"Inhibition";"'='";"21.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1838311";"Agonist activity at human recombinant CB1 receptor expressed in CHO cells assessed as inhibition of forskolin-induced cAMP formation at 10 uM after 45 mins by fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"CHO";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1833934";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3308072"
"CHEMBL1835132";"";"0";"422.50";"0";"3.80";"30";"O=C1CN(Cc2ccc(-c3ccc(F)c(CN4CCCCC4)n3)cc2)C(=O)N1C1CC1";"Inhibition";"'='";"25.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1838311";"Agonist activity at human recombinant CB1 receptor expressed in CHO cells assessed as inhibition of forskolin-induced cAMP formation at 10 uM after 45 mins by fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"CHO";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1833934";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3308072"
"CHEMBL3946002";"";"0";"387.48";"0";"4.39";"8a";"CCOC(=O)c1cc(-c2ccccc2)sc1NS(=O)(=O)c1ccccc1";"Inhibition";"'>'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3866937";"Displacement of [3H]-CP-55940 from human CB1 receptor expressed in HEK293 cell membranes at 1 to 10 uM after 90 mins relative to control";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"HEK293";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3865825";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307715"
"CHEMBL1991218";"";"0";"365.48";"0";"3.60";"8b";"CCOC(=O)c1c(NS(=O)(=O)c2ccccc2)sc2c1CCCC2";"Inhibition";"'>'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3866937";"Displacement of [3H]-CP-55940 from human CB1 receptor expressed in HEK293 cell membranes at 1 to 10 uM after 90 mins relative to control";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"HEK293";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3865825";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307715"
"CHEMBL3586032";"";"0";"566.66";"1";"4.37";"20, diastereomeric mixture";"CC(=O)N1[C@@H]2C=C(c3cnc(NCc4ccc5c(c4)OCC5)c(C(=O)NC[C@H]4COc5ccccc5O4)c3)C[C@H]1CC2";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3587171";"Inhibition of radioligand binding at human CB1 receptor at 10 uM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3585260";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2015";""
"CHEMBL4278061";"";"0";"438.48";"0";"2.68";"11a";"COc1ccc(C(=O)c2cn(CCN3CCOCC3)c3ccc(OCC(=O)O)cc23)cc1";"Inhibition";"'>'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4255270";"Displacement of [3H]CP55,940 from N-terminal HA-tagged human CB1 receptor expressed in HEK293 cell membranes at 10 uM after 1 hr by microbeta scintillation counting method relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"HEK293";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251662";"1";"Scientific Literature";"Eur J Med Chem";"2018";""
"CHEMBL4279405";"";"0";"423.47";"0";"3.77";"11d";"COc1ccc(C(=O)c2cn(CC3CCOCC3)c3c(OCC(=O)O)cccc23)cc1";"Inhibition";"'>'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4255270";"Displacement of [3H]CP55,940 from N-terminal HA-tagged human CB1 receptor expressed in HEK293 cell membranes at 10 uM after 1 hr by microbeta scintillation counting method relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"HEK293";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4251662";"1";"Scientific Literature";"Eur J Med Chem";"2018";""
"CHEMBL3237113";"";"0";"426.00";"1";"5.98";"12f";"CCCCCCc1c(C(=O)NCCc2ccc(N(C)C)cc2)[nH]c2ccc(Cl)cc12";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL3239552";"Positive allosteric modulation of cannabinoid CB1 receptor (unknown origin) expressed in HEK293 cells assessed as induction of ERK1/2 phosphorylation by Western blot analysis in presence of siRNA targeting beta-arrestin 1";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"HEK293";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3232862";"1";"Scientific Literature";"J. Med. Chem.";"2014";"CHEMBL3307715"
"CHEMBL2391147";"";"0";"232.28";"0";"0.88";"E1R, 4R,5S-2a";"C[C@H]1[C@@H](c2ccccc2)CC(=O)N1CC(N)=O";"Inhibition";"'='";"-3.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2393957";"Binding affinity to human CB1 receptor at 10 uM by radioligand displacement assay relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2390917";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2013";""
"CHEMBL4172540";"";"0";"339.37";"0";"3.82";"19; VU6010572, (S)-enantiomer";"C[C@@H](COc1ccn(-c2ccc(F)cc2)c(=O)c1)Oc1ccccc1";"Inhibition";"'>'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4134082";"Inhibition of human cannabinoid CB1 receptor at 10 uM relative to control";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4130451";"1";"Scientific Literature";"ACS Med Chem Lett";"2017";""
"CHEMBL3221183";"";"0";"304.37";"0";"2.38";"27";"COc1ccc(/C=C2\N=C3SCCCN3C2=O)c(OC)c1";"Inhibition";"'='";"42.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3222514";"Displacement of [3H]CP55,940 from human recombinant CB1 receptor expressed in CHO-K1 cells at 10 uM";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"CHO-K1";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3217528";"1";"Scientific Literature";"MedChemComm";"2014";"CHEMBL3307512"
"CHEMBL190461";"CANNABIDIOL";"4";"314.47";"1";"5.85";"1; CBD; Cannabidiol";"C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCCCC)cc1O";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL3812695";"Displacement of [3H]CP 55940 from human recombinant CB1 receptor expressed in CHO cell membranes at 10 uM after 120 mins by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"CHO";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3808335";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2016";"CHEMBL3308072"
"CHEMBL519240";"";"0";"327.43";"0";"1.71";"4, A-987306";"Nc1nc2c(c(N3CCNCC3)n1)CCC1=C2[C@@H]2CCCC[C@@H]2O1";"Inhibition";"'='";"17.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL951470";"Inhibition of human CB1 receptor at 10 uM";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1140203";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL3973064";"";"0";"229.28";"0";"3.05";"16b";"CCc1c(C(=O)O)cc(C)n1-c1ccccc1";"Inhibition";"'>'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3866937";"Displacement of [3H]-CP-55940 from human CB1 receptor expressed in HEK293 cell membranes at 1 to 10 uM after 90 mins relative to control";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"HEK293";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3865825";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307715"
"CHEMBL2431223";"";"0";"454.01";"1";"5.36";"11h";"CCCCCc1c(C(=O)NCCc2ccc(N3CCOCC3)cc2)[nH]c2ccc(Cl)cc12";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL2433928";"Antagonist activity CB1 receptor (unknown origin) expressed in HEK293 cell membranes assessed as inhibition of CP55,940-induced [35S]GTPgammaS binding at 10 uM after 60 mins by liquid scintillation counting analysis relative to control";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"HEK293";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2429762";"1";"Scientific Literature";"J. Med. Chem.";"2013";"CHEMBL3307715"
"CHEMBL1831166";"";"0";"458.58";"1";"6.30";"9f";"COc1cc2c(cc1OC)CN(CCCCn1cc(-c3ccc(F)cc3)c3ccccc31)CC2";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL1833380";"Displacement of radioligand from cannabinoid CB1 receptor assessed as 50% receptor inhibition at 10'-7 M";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1828538";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2011";""
"CHEMBL3932295";"";"0";"314.39";"1";"5.00";"8e";"CC(C)c1nc2ccccc2n1C(=O)c1cccc2ccccc12";"Inhibition";"'>'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3873272";"Displacement of [3H]CP-55940 from human recombinant CB1 receptor expressed in HEK293 cell membranes at 1 uM incubated for 1.5 hrs relative to control";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"HEK293";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3872225";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307715"
"CHEMBL3120206";"";"0";"432.91";"1";"5.11";"5i";"Cc1ccc(Cn2c(-c3ccc(C)cc3)nn(C(=O)Nc3ccc(Cl)cc3)c2=O)cc1";"Inhibition";"'='";"89.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3124138";"Antagonist activity at human CB1 receptor stably expressed in CHO cells co-expressing co-expressing Ga15/16 assessed as calcium current at 10 uM after 45 mins by fluo-4 AM assay relative to basal control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"CHO";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3120110";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"CHEMBL3308072"
"CHEMBL3120204";"";"0";"434.88";"0";"4.75";"5g";"COc1ccc(-c2nn(C(=O)Nc3ccc(Cl)cc3)c(=O)n2-c2ccc(C)cc2)cc1";"Inhibition";"'='";"90.5";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3124138";"Antagonist activity at human CB1 receptor stably expressed in CHO cells co-expressing co-expressing Ga15/16 assessed as calcium current at 10 uM after 45 mins by fluo-4 AM assay relative to basal control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"CHO";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3120110";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2014";"CHEMBL3308072"
"CHEMBL3892329";"";"0";"401.49";"1";"6.00";"3a";"CCOC(=O)c1cc(-c2ccccc2)sc1NC(=O)c1cccc2ccccc12";"Inhibition";"'>'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3866937";"Displacement of [3H]-CP-55940 from human CB1 receptor expressed in HEK293 cell membranes at 1 to 10 uM after 90 mins relative to control";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"HEK293";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3865825";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307715"
"CHEMBL3943735";"";"0";"379.48";"1";"5.21";"4b";"CCOC(=O)c1c(NC(=O)c2ccc3ccccc3c2)sc2c1CCCC2";"Inhibition";"'>'";"50.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3866937";"Displacement of [3H]-CP-55940 from human CB1 receptor expressed in HEK293 cell membranes at 1 to 10 uM after 90 mins relative to control";"A";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"HEK293";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3865825";"1";"Scientific Literature";"Eur J Med Chem";"2016";"CHEMBL3307715"
"CHEMBL4073814";"";"0";"369.42";"0";"3.16";"8";"CCC(/C=C(C)/C=C/C(=O)c1c(O)c(-c2ccc(O)cc2)c[nH]c1=O)CO";"Inhibition";"'<'";"20.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4043612";"Displacement of [3H]CP55,940 from human CB1 receptor expressed in CHOK1 cell membranes at 1 uM after 2 hrs by liquid scintillation counting method relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043078";"1";"Scientific Literature";"Bioorg Med Chem";"2017";""
"CHEMBL4072432";"";"0";"387.48";"0";"4.75";"10; NM34; NM36";"CCCCCCCCCCOC(=O)c1c(O)c(-c2ccc(O)cc2)c[nH]c1=O";"Inhibition";"'<'";"20.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4043612";"Displacement of [3H]CP55,940 from human CB1 receptor expressed in CHOK1 cell membranes at 1 uM after 2 hrs by liquid scintillation counting method relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043078";"1";"Scientific Literature";"Bioorg Med Chem";"2017";""
"CHEMBL4072884";"";"0";"329.40";"0";"4.00";"11; NM56";"CCCCCCCC(=O)c1c(O)c(-c2ccc(O)cc2)c[nH]c1=O";"Inhibition";"'<'";"20.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL4043612";"Displacement of [3H]CP55,940 from human CB1 receptor expressed in CHOK1 cell membranes at 1 uM after 2 hrs by liquid scintillation counting method relative to control";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4043078";"1";"Scientific Literature";"Bioorg Med Chem";"2017";""
"CHEMBL1835220";"";"0";"488.59";"0";"2.54";"42";"CC(C)CN1C(=O)CN(Cc2ccc(-c3ccc(F)c(CN4CCS(=O)(=O)CC4)n3)cc2)C1=O";"Inhibition";"'='";"16.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL1838311";"Agonist activity at human recombinant CB1 receptor expressed in CHO cells assessed as inhibition of forskolin-induced cAMP formation at 10 uM after 45 mins by fluorescence assay";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"CHO";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1833934";"1";"Scientific Literature";"J. Med. Chem.";"2011";"CHEMBL3308072"
"CHEMBL4079080";"";"0";"399.34";"0";"2.72";"15; PF-06795071";"O=C(O[C@H](CO)C(F)(F)F)N1C[C@H]2[C@@H](C1)[C@@H]2c1ccn(-c2ccc(F)cc2)n1";"Inhibition";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL4038012";"Displacement of [3H]CP55940 from human CB1 receptor expressed in CHOK1 cell membranes at 10 uM after 120 mins by scintillation counting method";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4033794";"1";"Scientific Literature";"J Med Chem";"2018";""
"CHEMBL2181547";"";"0";"280.32";"0";"3.71";"29b";"Cc1cc(O)c2cc(Cc3ccccc3C)c(=O)oc2c1";"Inhibition";"";"";"";"";"";"Not Determined";"";"";"";"";"";"False";"CHEMBL2187921";"Agonist activity at human CB1 receptor expressed in CHO cells assessed as inhibition of forskolin-stimulated cAMP accumulation using [3H]-cAMP at 1 uM after 5 mins by liquid scintillation counter relative to CP55940";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"CHO";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2176868";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3308072"
"CHEMBL2181543";"";"0";"420.55";"1";"6.40";"27a";"CCCCC1(c2cc(OC)c3cc(Cc4ccccc4OC)c(=O)oc3c2)CCCC1";"Inhibition";"'='";"110.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2187921";"Agonist activity at human CB1 receptor expressed in CHO cells assessed as inhibition of forskolin-stimulated cAMP accumulation using [3H]-cAMP at 1 uM after 5 mins by liquid scintillation counter relative to CP55940";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"CHO";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2176868";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3308072"
"CHEMBL2177256";"";"0";"336.43";"1";"5.13";"20b";"CCCCCc1cc(O)c2cc(Cc3cccc(C)c3)c(=O)oc2c1";"Inhibition";"'='";"42.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2187921";"Agonist activity at human CB1 receptor expressed in CHO cells assessed as inhibition of forskolin-stimulated cAMP accumulation using [3H]-cAMP at 1 uM after 5 mins by liquid scintillation counter relative to CP55940";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"CHO";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2176868";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3308072"
"CHEMBL2177255";"";"0";"350.46";"1";"5.43";"20a";"CCCCCc1cc(OC)c2cc(Cc3cccc(C)c3)c(=O)oc2c1";"Inhibition";"'='";"0.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2187921";"Agonist activity at human CB1 receptor expressed in CHO cells assessed as inhibition of forskolin-stimulated cAMP accumulation using [3H]-cAMP at 1 uM after 5 mins by liquid scintillation counter relative to CP55940";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"CHO";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2176868";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3308072"
"CHEMBL2181697";"";"0";"326.35";"0";"2.89";"15a";"COc1cccc(Cc2cc3c(OC)cc(CO)cc3oc2=O)c1";"Inhibition";"'='";"8.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2187923";"Displacement of [3H]CP55,940 from human CB1 receptor expressed in CHO cells at 10 uM after 2 hrs by liquid scintillation counter";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"CHO";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2176868";"1";"Scientific Literature";"J. Med. Chem.";"2012";"CHEMBL3308072"
"CHEMBL2316275";"";"0";"420.56";"0";"4.65";"44";"CCCCCn1cc(C(=O)NC2CCCCC2)c(=O)c2c(-c3ccccc3)nn(C)c21";"Inhibition";"'='";"23.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL2317843";"Displacement of [3H]CP-55,940 from human recombinant CB1 receptor expressed in CHO cell membranes at 1 to 10000 nM after 90 mins by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"CHO";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2311525";"1";"Scientific Literature";"J. Med. Chem.";"2013";"CHEMBL3308072"
"CHEMBL422938";"";"0";"381.60";"1";"8.26";"26";"CCCCCCCCCCCCCCCC(=O)Nc1ccc2ccccc2c1";"Inhibition";"'='";"0.7";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL657503";"Percent inhibition of specific binding of [3H]CP-55940 towards human cannabinoid receptor 1 from Chinese hamster ovary cell membranes at the concentration of 10 uM";"B";"BAO_0000219";"cell-based format";"";"";"";"ovary";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1136715";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL3809657";"";"0";"339.44";"0";"3.95";"10";"C=C(C)[C@@H]1CCC(C)=C[C@H]1c1c(O)cc(CCn2ccnn2)cc1O";"Inhibition";"'='";"6.0";"%";"";"";"";"UO_0000187";"";"";"";"";"False";"CHEMBL3812695";"Displacement of [3H]CP 55940 from human recombinant CB1 receptor expressed in CHO cell membranes at 10 uM after 120 mins by scintillation counting analysis";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"CHO";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3808335";"1";"Scientific Literature";"ACS Med. Chem. Lett.";"2016";"CHEMBL3308072"
"CHEMBL1095499";"";"0";"517.84";"2";"6.62";"rac-8b";"CC1(C)CC(NC(=O)C2(O)CC2)c2cc(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3Cl)nc2O1";"Inhibition";"";"";"";"";"";"Active";"";"";"";"";"";"False";"CHEMBL1105738";"Inverse agonist activity at human recombinant cannabinoid CB1 receptor expressed in CHO cellssassessed as inhibition of forskolin-stimulated increase in intracellular cAMP level";"F";"BAO_0000219";"cell-based format";"Homo sapiens";"";"";"CHO";"";"CHEMBL218";"Cannabinoid CB1 receptor";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157794";"1";"Scientific Literature";"J. Med. Chem.";"2010";"CHEMBL3308072"
