"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID"
"CHEMBL556796";"";"0";"507.47";"0";"3.76";"5";"CCn1c(COc2ccc(OC3CCN(C(C)=N)CC3)cc2)nc2cc(C(=N)N)ccc21.Cl.Cl";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL833047";"Inhibitory concentration against Coagulation factor II";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137163";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";""
"CHEMBL568990";"CHLORODYSINOSIN A";"0";"667.18";"2";"-2.94";"Chlorodysinosin A";"CO[C@H](COS(=O)(=O)[O-])C(=O)N[C@@H](C(=O)N1[C@H](C(=O)NCCC2=CC[N+](=C(N)N)C2)C[C@@H]2C[C@H](O)[C@@H](O)C[C@@H]21)[C@H](Cl)C(C)C";"IC50";"'='";"5.8";"nM";"8.24";"";"";"UO_0000065";"12.35";"0.26";"11.18";"3.30";"False";"CHEMBL1049043";"Inhibition of human thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1155972";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";""
"CHEMBL205161";"";"0";"323.74";"0";"1.17";"13a";"N=C(N)NCCOC(=O)c1cc2cc(CCl)ccc2oc1=O";"IC50";"'='";"107000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL868868";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146107";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";""
"CHEMBL3884851";"";"0";"527.63";"1";"3.89";"29a";"Cc1nc(N)cc2c1CNC(=O)c1cnn(c1)Cc1ccc(Cn3cccn3)cc1OCCC/C=C/CCO2";"IC50";"'>'";"200000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL3877128";"Inhibition of alpha-thrombin (unknown origin) using D-Phe-Pip-Arg-pNA as substrate preincubated for 30 mins followed by substrate addition";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3875230";"1";"Scientific Literature";"ACS Med Chem Lett";"2017";""
"CHEMBL68474";"";"0";"481.62";"0";"3.43";"5";"CC1CCN(C(=O)[C@H](CCCNc2ncccn2)NS(=O)(=O)c2ccc3ccccc3c2)CC1";"IC50";"'>'";"115000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL811065";"Inhibitory activity against thrombin was measured by its ability to cleave the synthetic substrate S-2238(D-Phe-Pip-Arg-pNA)";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1127967";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1994";""
"CHEMBL2372751";"";"0";"613.71";"2";"1.17";"table 1";"CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)c1cc(O)ccc1O)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCCC(=O)O";"IC50";"'='";"29000.0";"nM";"4.54";"";"";"UO_0000065";"7.39";"0.14";"3.37";"2.06";"False";"CHEMBL811068";"Anti-thrombin activity by competitive enzyme assay using the fluorogenic substrate Tos-Gly-Pro-Arg-AMC at pH 8.3.";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131543";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";""
"CHEMBL440394";"";"0";"180.60";"0";"1.32";"1";"Clc1ccc(-n2cnnn2)cc1";"IC50";"'='";"330000.0";"nM";"3.48";"Outside typical range";"";"UO_0000065";"";"";"";"";"True";"CHEMBL859229";"Inhibitory activity against Thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1149411";"1";"Scientific Literature";"J. Med. Chem.";"2006";""
"CHEMBL311152";"";"0";"845.89";"1";"0.14";"1b";"CCOC(=O)CNC(=O)C(=O)[C@H](Cc1ccc(OC(C)(C)C)cc1)NC(=O)CN(C)C(=O)[C@@H](CCCN=C(N)N)NS(=O)(=O)Cc1ccccc1.O=C(O)C(F)(F)F";"IC50";"";"";"";"";"";"Not Active";"";"";"";"";"";"False";"CHEMBL813236";"In vitro inhibitory activity against Thrombin (FIIa); inactive";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1132777";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2000";""
"CHEMBL70155";"";"0";"423.51";"0";"0.53";"3";"CC(C)(C)NC(=O)N1CCN(C(=O)N2C(=O)[C@H](CC3CCNCC3)[C@H]2C(=O)O)CC1";"IC50";"'>'";"1100.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL813419";"Inhibitory activity against thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147563";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";""
"CHEMBL185642";"";"0";"449.96";"0";"3.55";"11f";"CC(C)C[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL831704";"Inhibitory concentration against human thrombin activity";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138652";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";""
"CHEMBL360852";"";"0";"469.95";"0";"3.87";"11h";"O=C(N[C@H](C(=O)Nc1ccc(N2CCOCC2=O)cc1)c1ccccc1)c1ccc(Cl)s1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL831704";"Inhibitory concentration against human thrombin activity";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138652";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";""
"CHEMBL540869";"";"0";"710.66";"1";"4.06";"22";"Cl.Cl.N=C(N)c1ccc2c(c1)nc(CN(C(=O)c1ccc(C(=O)O)cc1)c1ccc(OC3CCNC3)cc1)n2CC(=O)NC1CCCCC1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL833047";"Inhibitory concentration against Coagulation factor II";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137163";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";""
"CHEMBL377702";"";"0";"335.79";"0";"2.96";"14e";"NC1CCC(OC(=O)c2cc3cc(CCl)ccc3oc2=O)CC1";"IC50";"'>'";"300000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"False";"CHEMBL868868";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146107";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";""
"CHEMBL256219";"";"0";"567.72";"1";"1.50";"31e";"C[C@@H]1C(=O)N(CCCc2ccccc2)CC(=O)N1CC(=O)N[C@@H](C[C@@H]1CCCN(C(=N)N)C1)C(=O)c1nccs1";"IC50";"'='";"880.0";"nM";"6.06";"";"";"UO_0000065";"10.67";"0.21";"4.56";"3.96";"False";"CHEMBL948917";"Inhibition of human alpha-thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143211";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL273653";"";"0";"723.70";"2";"1.85";"43f";"CC(C)[C@H](NC(=O)[C@H](CCCNC(N)=O)NC(=O)N[C@H](C)c1ccc(Br)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nccs1";"IC50";"'='";"1100.0";"nM";"5.96";"";"";"UO_0000065";"8.23";"0.18";"4.11";"2.42";"False";"CHEMBL948917";"Inhibition of human alpha-thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143211";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL258104";"";"0";"499.60";"0";"-0.01";"38e";"N=C(N)NCCC[C@H](NC(=O)CN1CCN(C(=O)Cc2ccccc2)CC1=O)C(=O)c1nccs1";"IC50";"'='";"11000.0";"nM";"4.96";"";"";"UO_0000065";"9.93";"0.19";"4.97";"3.07";"False";"CHEMBL948917";"Inhibition of human alpha-thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143211";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL257068";"";"0";"545.65";"1";"0.88";"37";"N=C(N)NCCC[C@H](NC(=O)Cn1cccc(NS(=O)(=O)Cc2ccccc2)c1=O)C(=O)c1nccs1";"IC50";"'='";"8.0";"nM";"8.10";"";"";"UO_0000065";"14.84";"0.30";"7.22";"4.28";"False";"CHEMBL948917";"Inhibition of human alpha-thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1143211";"1";"Scientific Literature";"Bioorg. Med. Chem.";"2008";""
"CHEMBL2372666";"";"0";"627.74";"2";"1.56";"table 1";"CC[C@H](C)[C@H](NC(=O)[C@H](CCCCN)NC(=O)c1cc(O)ccc1O)C(=O)N[C@@H](Cc1ccccc1)C(=O)NCCCC(=O)O";"IC50";"'='";"11000.0";"nM";"4.96";"";"";"UO_0000065";"7.90";"0.15";"3.40";"2.25";"False";"CHEMBL811068";"Anti-thrombin activity by competitive enzyme assay using the fluorogenic substrate Tos-Gly-Pro-Arg-AMC at pH 8.3.";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131543";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";""
"CHEMBL2372678";"";"0";"593.72";"2";"1.37";"table 1";"CC[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CCCCN)NC(=O)c1cc(O)ccc1O)[C@@H](C)CC)[C@@H](C)CC)C(=O)O";"IC50";"'='";"25000.0";"nM";"4.60";"";"";"UO_0000065";"7.75";"0.15";"3.23";"2.09";"False";"CHEMBL811068";"Anti-thrombin activity by competitive enzyme assay using the fluorogenic substrate Tos-Gly-Pro-Arg-AMC at pH 8.3.";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131543";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"1998";""
"CHEMBL541371";"";"0";"695.48";"2";"5.36";"9";"CC(=N)N1CCC(Oc2ccc(OCc3nc4cc(C(=N)N)ccc4n3CC(=O)NCc3ccc(Cl)c(Cl)c3)cc2)CC1.Cl.Cl";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL833047";"Inhibitory concentration against Coagulation factor II";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137163";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";""
"CHEMBL556778";"";"0";"618.61";"1";"4.19";"13";"CC(=N)N1CCC(Oc2ccc(OCc3nc4cc(C(=N)N)ccc4n3CC(=O)NC3CCCCC3)cc2)CC1.Cl.Cl";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL833047";"Inhibitory concentration against Coagulation factor II";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137163";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";""
"CHEMBL182727";"";"0";"483.04";"1";"5.66";"9";"CCCN1CCC(NC(=O)c2cc3ccccc3n2Cc2cc(-c3ccc(Cl)s3)on2)CC1";"IC50";"'='";"1560.0";"nM";"5.81";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL827926";"Inhibitory concentration in dilute prothrombin time assay";"F";"BAO_0000019";"assay format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1137151";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";""
"CHEMBL497867";"";"0";"343.43";"0";"0.33";"1";"N=C(N)c1ccc(CNC(=O)[C@@H]2CCCN2C(=O)[C@H]2CCCN2)cc1";"IC50";"'='";"88.0";"nM";"7.06";"";"";"UO_0000065";"20.54";"0.39";"6.73";"6.34";"False";"CHEMBL1005613";"Inhibition of human thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1156606";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2008";""
"CHEMBL563694";"";"0";"488.63";"0";"0.93";"33";"CC(C)C[C@@H](NC(=O)[C@H](O)Cc1ccc(O)cc1)C(=O)N1CCC[C@H]1C(=O)NCC1CCNCC1";"IC50";"'='";"0.65";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1035435";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151931";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";""
"CHEMBL557282";"";"0";"717.24";"2";"0.03";"2b";"CC(C)C[C@@H](NC(=O)[C@H](O)Cc1ccc(OS(=O)(=O)O)c(Cl)c1)C(=O)N1[C@H](C(=O)N[C@@H](C=O)CCCNC(=N)N)C[C@@H]2CC[C@@H](O)C[C@@H]21";"IC50";"'='";"0.05";"ug.mL-1";"";"";"";"UO_0000274";"";"";"";"";"False";"CHEMBL1035435";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1151931";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2009";""
"CHEMBL422079";"";"0";"545.04";"1";"3.83";"31m";"COc1ccccc1-c1c(Cl)nc(NCCc2ccccc2)c(=O)n1CC(=O)NCc1ccc(C(=N)N)cc1";"IC50";"'='";"3300.0";"nM";"5.48";"";"";"UO_0000065";"10.06";"0.19";"1.65";"4.06";"False";"CHEMBL816079";"Inhibitory activity against thrombin (IIa) was determined";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145085";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL3415057";"";"0";"506.51";"1";"3.87";"14c";"Cn1c(CNc2ccc(C(=N)N)cc2F)nc2cc(C(=O)N(CCC(=O)O)c3ccccc3F)ccc21";"IC50";"'='";"4.93";"nM";"8.31";"";"";"UO_0000065";"16.40";"0.31";"4.44";"6.05";"True";"CHEMBL3419500";"Inhibition of human thrombin using Ac-FVR-AMC as substrate incubated for 10 mins prior to substrate addition measured for 10 min by fluorescence assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3414490";"1";"Scientific Literature";"Eur. J. Med. Chem.";"2015";""
"CHEMBL130202";"";"0";"491.00";"0";"3.62";"24i";"O=C(Cn1c(-c2ccccc2)c(Cl)nc(NCCc2ccccc2)c1=O)NCCCn1ccnc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL816079";"Inhibitory activity against thrombin (IIa) was determined";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145085";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL207568";"";"0";"445.52";"0";"0.96";"13";"N=C(N)c1ccc(CNC(=O)[C@@H]2C=CCN2C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)o1";"IC50";"'='";"49.1";"nM";"7.31";"";"";"UO_0000065";"16.41";"0.31";"6.35";"4.52";"False";"CHEMBL865059";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147692";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";""
"CHEMBL207337";"";"0";"476.60";"0";"1.13";"31";"Cc1sc(CNC(=O)[C@@H]2C=CCN2C(=O)[C@@H](CC2CCCCC2)NCC(=O)O)nc1C(=N)N";"IC50";"'='";"2780.0";"nM";"5.56";"";"";"UO_0000065";"11.66";"0.23";"4.43";"3.44";"False";"CHEMBL865059";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1147692";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";""
"CHEMBL274376";"";"0";"313.74";"0";"3.78";"4";"O=C(Nc1ccccc1)c1cc2cc(CCl)ccc2oc1=O";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1005175";"Inhibition of human thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150342";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL130443";"";"0";"608.12";"1";"3.19";"33e";"CS(=O)(=O)Nc1cccc(-c2c(Cl)nc(NCCc3ccccc3)c(=O)n2CC(=O)NCc2ccc(C(=N)N)cc2)c1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"11.51";"0.23";"3.81";"4.07";"False";"CHEMBL816079";"Inhibitory activity against thrombin (IIa) was determined";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145085";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL3142785";"";"0";"441.57";"0";"3.76";"1o";"Cc1ccccc1CNC(=O)[C@@H]1CCCN1C(=O)C(N)C(c1ccccc1)c1ccccc1";"IC50";"'='";"600.0";"nM";"6.22";"";"";"UO_0000065";"14.09";"0.26";"2.46";"8.25";"False";"CHEMBL808337";"Inhibitory activity against thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1131569";"1";"Scientific Literature";"J. Med. Chem.";"1998";""
"CHEMBL522532";"";"0";"293.32";"0";"3.66";"30";"Cc1ccc(NC(=O)c2cc3cc(C)ccc3oc2=O)cc1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1005175";"Inhibition of human thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150342";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL13357";"";"0";"314.72";"0";"3.75";"3";"O=C(Oc1ccccc1)c1cc2cc(CCl)ccc2oc1=O";"IC50";"'='";"7000.0";"nM";"5.16";"";"";"UO_0000065";"16.38";"0.32";"1.40";"9.12";"False";"CHEMBL1005175";"Inhibition of human thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150342";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL125839";"";"0";"466.95";"0";"4.49";"9d";"O=C(Cc1ccc2[nH]c(-c3ccc(Cl)s3)nc2c1)Nc1ccc(N2CCOCC2=O)cc1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL811067";"Binding affinity against human thrombin.";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146806";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";""
"CHEMBL132042";"";"0";"486.96";"0";"3.91";"25a";"N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccccc3)c(Cl)nc(Nc3ccccc3)c2=O)cc1";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL816079";"Inhibitory activity against thrombin (IIa) was determined";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145085";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL412136";"";"0";"533.01";"1";"3.96";"31f";"N=C(N)c1ccc(CNC(=O)Cn2c(-c3ccc(F)cc3)c(Cl)nc(NCCc3ccccc3)c2=O)cc1";"IC50";"'='";"100.0";"nM";"7.00";"";"";"UO_0000065";"13.13";"0.25";"3.04";"5.56";"False";"CHEMBL816079";"Inhibitory activity against thrombin (IIa) was determined";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1145085";"1";"Scientific Literature";"J. Med. Chem.";"2003";""
"CHEMBL495225";"";"0";"313.74";"0";"4.01";"31";"Cc1ccc2oc(=O)c(C(=O)Nc3ccccc3Cl)cc2c1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL1005175";"Inhibition of human thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1150342";"1";"Scientific Literature";"J. Med. Chem.";"2008";""
"CHEMBL184956";"";"0";"505.90";"1";"3.17";"11s";"COC[C@@H](NC(=O)c1ccc(Cl)s1)C(=O)Nc1ccc(N2CCOCC2=O)c(C(F)(F)F)c1";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"False";"CHEMBL831704";"Inhibitory concentration against human thrombin activity";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138652";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2004";""
"CHEMBL273652";"";"0";"653.79";"2";"2.42";"31";"CC(C)[C@H](NC(=O)[C@H](Cc1cccnc1)NC(=O)N[C@@H](C)c1ccc(F)cc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nccs1";"IC50";"'='";"606.0";"nM";"6.22";"";"";"UO_0000065";"9.51";"0.18";"3.80";"3.05";"False";"CHEMBL907637";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138224";"1";"Scientific Literature";"J. Med. Chem.";"2006";""
"CHEMBL218594";"";"0";"586.76";"2";"2.13";"25";"CC(C)C[C@H](NC(=O)NCc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nccs1)C(C)C";"IC50";"'='";"2800.0";"nM";"5.55";"";"";"UO_0000065";"9.46";"0.18";"3.42";"2.90";"False";"CHEMBL907637";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138224";"1";"Scientific Literature";"J. Med. Chem.";"2006";""
"CHEMBL136198";"";"0";"572.69";"1";"0.76";"26";"COC(=O)C[C@H](NS(=O)(=O)c1ccc2ccccc2c1)C(=O)N1CCC[C@H]1CNC(=O)[C@H]1CCCN(C(=N)N)C1";"IC50";"'='";"12.0";"nM";"7.92";"";"";"UO_0000065";"13.83";"0.27";"7.16";"4.53";"False";"CHEMBL771785";"In vitro inhibition of human thrombin catalytic activity after 3 min pre incubation.";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1135091";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2002";""
"CHEMBL415724";"";"0";"329.74";"0";"3.45";"15b";"Cc1cccc(OC(=O)c2cc3cc(CCl)ccc3oc2=O)n1";"IC50";"'='";"1390.0";"nM";"5.86";"";"";"UO_0000065";"17.76";"0.35";"2.41";"8.44";"False";"CHEMBL868868";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"Homo sapiens";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146107";"1";"Scientific Literature";"Bioorg. Med. Chem. Lett.";"2006";""
"CHEMBL219462";"";"0";"695.72";"2";"4.36";"18";"CC(C)C[C@H](NC(=O)NCc1ccc(Cl)c(Cl)c1)C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nccs1)C1CCCCC1";"IC50";"'='";"7700.0";"nM";"5.11";"";"";"UO_0000065";"7.35";"0.15";"0.75";"2.67";"False";"CHEMBL907637";"Inhibition of thrombin";"B";"BAO_0000357";"single protein format";"";"";"";"";"";"CHEMBL204";"Thrombin";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138224";"1";"Scientific Literature";"J. Med. Chem.";"2006";""
